`id,work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2780,2024,MI,FT,Data Engineer,GBP,67723,GB,100,GB,M
2781,2024,SE,FT,Data Engineer,USD,141300,US,0,US,M
2782,2024,SE,FT,Data Engineer,USD,102100,US,0,US,M
2783,2024,SE,FT,Data Analyst,EUR,50432,ES,0,ES,M
2784,2024,SE,FT,Data Analyst,EUR,36773,ES,0,ES,M
2785,2024,MI,FT,Business Data Analyst,USD,150000,US,100,US,L
2786,2024,MI,FT,Data Scientist,GBP,102200,GB,100,GB,M
2787,2024,EN,FT,Data Scientist,INR,22892,IN,50,IN,M
2788,2024,SE,FT,Data Analyst,USD,144000,US,100,US,M
2789,2024,SE,FT,Data Analyst,USD,113000,US,100,US,M
2791,2024,SE,FT,Data Architect,USD,195400,US,100,US,L
2792,2024,SE,FT,Data Architect,USD,131300,US,100,US,L
2793,2024,SE,FT,Machine Learning Engineer,USD,195400,US,100,US,L
2794,2024,SE,FT,Machine Learning Engineer,USD,131300,US,100,US,L
2795,2024,SE,FT,Data Architect,USD,195400,US,100,US,L
2796,2024,SE,FT,Data Architect,USD,131300,US,100,US,L
2797,2024,SE,FT,Data Architect,USD,190000,US,100,US,M
2798,2024,SE,FT,Data Architect,USD,135000,US,100,US,M
2799,2024,SE,FT,Data Engineer,USD,135000,US,100,US,M
2800,2024,SE,FT,Data Engineer,USD,80000,US,100,US,M
2801,2024,EN,FT,BI Data Analyst,INR,8050,IN,100,IN,M
2802,2024,SE,FT,Data Engineer,USD,160000,US,100,US,M
2803,2024,SE,FT,Data Engineer,USD,85000,US,100,US,M
2804,2024,SE,FT,Data Engineer,USD,178800,US,100,US,L
2805,2024,SE,FT,Data Engineer,USD,132100,US,100,US,L
2806,2024,MI,CT,NLP Engineer,USD,60000,IN,100,US,S
2808,2024,EN,FT,Business Data Analyst,USD,50000,IN,100,AS,L
2809,2024,SE,FT,Data Engineer,USD,140000,US,100,US,M
2810,2024,SE,FT,Data Engineer,USD,105000,US,100,US,M
2811,2024,MI,FT,Data Engineer,GBP,80036,GB,100,GB,M
2812,2024,MI,FT,Data Engineer,GBP,67723,GB,100,GB,M
2813,2024,SE,FT,Analytics Engineer,USD,190000,US,100,US,M
2814,2024,SE,FT,Analytics Engineer,USD,140000,US,100,US,M
2815,2024,MI,FT,Data Operations Engineer,USD,100000,US,100,US,M
2816,2024,MI,FT,Data Operations Engineer,USD,60000,US,100,US,M
2817,2024,SE,FT,Data Scientist,USD,180000,US,100,US,L
2818,2024,SE,FT,Data Scientist,USD,165000,US,100,US,L
2819,2024,SE,FT,Applied Machine Learning Scientist,USD,108000,US,0,US,L
2820,2023,EN,FT,Machine Learning Research Engineer,USD,20000,FR,50,FR,M
2821,2024,SE,FT,Data Architect,USD,190000,US,100,US,M
2822,2024,SE,FT,Data Architect,USD,135000,US,100,US,M
2823,2024,SE,FT,Data Scientist,USD,179400,US,0,US,M
2824,2024,SE,FT,Data Scientist,USD,154000,US,0,US,M
2825,2024,SE,FT,Machine Learning Scientist,USD,193900,US,0,US,M
2826,2024,SE,FT,Machine Learning Scientist,USD,129300,US,0,US,M
2827,2024,EX,FT,Data Science Manager,USD,222640,US,0,US,M
2828,2024,EX,FT,Data Science Manager,USD,182160,US,0,US,M
2829,2024,MI,FT,Data Engineer,USD,150000,US,0,US,M
2830,2024,MI,FT,Data Engineer,USD,100000,US,0,US,M
2831,2024,SE,FT,Analytics Engineer,USD,122500,US,100,US,M
2832,2024,SE,FT,Analytics Engineer,USD,100000,US,100,US,M
2833,2024,EX,FT,Data Engineer,USD,297500,US,100,US,M
2834,2024,EX,FT,Data Engineer,USD,260000,US,100,US,M
2836,2024,SE,FT,Data Engineer,USD,193000,ES,100,US,M
2837,2024,EN,FT,Data Scientist,USD,93000,US,0,US,M
2838,2024,EN,FT,Data Scientist,USD,73000,US,0,US,M
2839,2024,MI,FT,Data Operations Engineer,USD,100000,US,100,US,M
2840,2024,MI,FT,Data Operations Engineer,USD,60000,US,100,US,M
2842,2024,SE,FT,Data Scientist,USD,136994,US,100,US,M
2843,2024,SE,FT,Data Scientist,USD,101570,US,100,US,M
2844,2024,SE,FT,ETL Developer,USD,250000,US,100,US,M
2845,2024,SE,FT,ETL Developer,USD,63000,US,100,US,M
2846,2024,MI,FT,Data Manager,USD,134000,US,0,US,M
2847,2024,MI,FT,Data Manager,USD,98000,US,0,US,M
2848,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2849,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2850,2024,SE,FT,Director of Data Science,EUR,57786,FR,50,FR,L
2851,2024,MI,FT,Data Analyst,USD,136000,US,100,US,M
2852,2024,MI,FT,Data Analyst,USD,112000,US,100,US,M
2853,2024,SE,FT,Data Scientist,USD,172000,US,100,US,M
2854,2024,SE,FT,Data Scientist,USD,140000,US,100,US,M
2855,2024,SE,FT,Data Engineer,USD,215000,US,0,US,M
2856,2024,SE,FT,Data Engineer,USD,164000,US,0,US,M
2857,2024,SE,FT,Data Engineer,USD,300000,US,0,US,M
2858,2024,SE,FT,Data Engineer,USD,130000,US,0,US,M
2859,2024,SE,FT,Data Engineer,USD,250000,US,100,US,M
2860,2024,SE,FT,Data Engineer,USD,63000,US,100,US,M
2861,2024,SE,FT,Data Engineer,USD,180000,US,100,US,M
2862,2024,SE,FT,Data Engineer,USD,150000,US,100,US,M
2863,2023,EN,FT,Data Engineer,GBP,45390,GB,50,GB,L
2864,2024,SE,FT,Data Engineer,USD,250000,US,100,US,M
2865,2024,SE,FT,Data Engineer,USD,63000,US,100,US,M
2866,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2867,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2868,2024,MI,FT,Data Analyst,USD,97500,US,100,US,L
2869,2024,SE,FT,Applied Scientist,USD,212800,US,100,US,M
2870,2024,SE,FT,Applied Scientist,USD,142800,US,100,US,M
2872,2024,EN,FT,Data Scientist,USD,50000,US,50,DE,M
2873,2024,EN,FT,Data Analyst,INR,6359,FR,100,IN,L
2874,2024,SE,FT,Data Scientist,USD,151800,US,0,US,M
2875,2024,SE,FT,Data Scientist,USD,130240,US,0,US,M
2876,2024,SE,FT,Analytics Engineer,USD,165000,US,100,US,M
2877,2024,SE,FT,Analytics Engineer,USD,140250,US,100,US,M
2878,2024,SE,FT,Data Engineer,USD,135000,US,0,US,M
2879,2024,SE,FT,Data Engineer,USD,115000,US,0,US,M
2880,2024,SE,FT,Data Scientist,USD,179400,US,100,US,M
2881,2024,SE,FT,Data Scientist,USD,154000,US,100,US,M
2882,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2883,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2884,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2885,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2886,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2887,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2888,2024,MI,FT,Financial Data Analyst,USD,75000,US,0,US,M
2891,2024,MI,FT,Data Engineer,GBP,98506,GB,100,GB,M
2892,2024,MI,FT,Data Engineer,GBP,86193,GB,100,GB,M
2893,2024,MI,FT,Data Engineer,EUR,84053,ES,100,ES,M
2894,2024,MI,FT,Data Engineer,EUR,73546,ES,100,ES,M
2895,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2896,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2897,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2898,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2899,2024,SE,FT,Analytics Engineer,GBP,102663,GB,100,GB,M
2900,2024,SE,FT,Analytics Engineer,GBP,80041,GB,100,GB,M
2901,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2902,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2903,2024,SE,FT,Data Engineer,GBP,104611,GB,100,GB,M
2904,2024,SE,FT,Data Engineer,GBP,82280,GB,100,GB,M
2905,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2906,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2907,2024,SE,FT,Data Scientist,USD,191475,US,0,US,M
2908,2024,SE,FT,Data Scientist,USD,141525,US,0,US,M
2909,2024,SE,FT,Data Analyst,USD,115000,US,0,US,L
2910,2024,EN,FT,Data Scientist,EUR,31520,ES,50,ES,M
2911,2024,SE,FT,Data Operations Analyst,USD,81000,US,100,US,M
2912,2024,SE,FT,Data Operations Analyst,USD,66000,US,100,US,M
2913,2024,EN,FT,Data Analyst,USD,46000,US,100,US,L
2914,2024,EN,FT,Data Engineer,USD,80000,US,100,US,L
2915,2024,EX,FT,Machine Learning Scientist,USD,200000,US,100,US,S
2916,2024,EX,FT,Machine Learning Scientist,USD,180000,US,100,US,S
2917,2024,EX,FT,AI Scientist,USD,200000,US,100,US,S
2918,2024,SE,FT,Data Scientist,USD,204100,US,0,US,M
2919,2024,SE,FT,Data Scientist,USD,136100,US,0,US,M
2920,2024,SE,FT,Analytics Engineer,USD,250000,US,0,US,M
2921,2024,SE,FT,Analytics Engineer,USD,63000,US,0,US,M
2922,2024,MI,FT,Data Scientist,GBP,118208,GB,0,GB,M
2923,2024,MI,FT,Data Scientist,GBP,110820,GB,0,GB,M
2925,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2926,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2927,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2928,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2929,2024,SE,FT,Data Scientist,USD,191475,US,100,US,M
2930,2024,SE,FT,Data Scientist,USD,141525,US,100,US,M
2931,2024,SE,FT,Data Specialist,USD,95000,US,100,US,M
2932,2024,SE,FT,Data Specialist,USD,70000,US,100,US,M
2935,2024,MI,FT,Data Analyst,USD,113000,US,0,US,L
2936,2024,SE,FT,Data Scientist,USD,170000,US,100,US,M
2937,2024,SE,FT,Data Scientist,USD,130000,US,100,US,M
2938,2024,MI,FT,Data Analytics Consultant,USD,113000,US,100,US,L
2939,2024,MI,FT,Product Data Analyst,USD,140000,US,100,US,M
2942,2024,SE,FT,Data Scientist,USD,175000,US,0,US,M
2943,2024,SE,FT,Data Scientist,USD,140000,US,0,US,M
2945,2024,SE,FT,Analytics Engineer,USD,250000,US,0,US,M
2946,2024,SE,FT,Analytics Engineer,USD,63000,US,0,US,M
2947,2024,SE,FT,Data Scientist,USD,160000,US,0,US,L
2948,2024,SE,FT,Data Scientist,USD,119300,US,0,US,L
2949,2024,MI,FT,Research Scientist,USD,145000,US,50,US,L
2950,2024,SE,FT,Data Engineer,USD,105000,US,0,US,M
2951,2024,SE,FT,Data Engineer,USD,90000,US,0,US,M
2952,2024,SE,FT,ETL Developer,USD,146200,US,100,US,M
2953,2024,SE,FT,ETL Developer,USD,124270,US,100,US,M
2954,2024,MI,FT,Data Scientist,USD,225000,US,0,US,M
2955,2024,MI,FT,Data Scientist,USD,160000,US,0,US,M
2957,2024,SE,FT,Data Engineer,USD,185800,CA,100,CA,M
2958,2024,SE,FT,Data Engineer,USD,137400,CA,100,CA,M
2959,2024,SE,FT,Analytics Engineer,USD,245000,US,0,US,M
2960,2024,SE,FT,Analytics Engineer,USD,180000,US,0,US,M
2961,2024,SE,FT,Analytics Engineer,USD,203500,US,0,US,M
2962,2024,SE,FT,Analytics Engineer,USD,152000,US,0,US,M
2963,2024,SE,FT,Data Engineer,USD,250000,US,0,US,M
2964,2024,SE,FT,Data Engineer,USD,63000,US,0,US,M
2965,2024,SE,FT,Machine Learning Infrastructure Engineer,USD,186000,US,100,US,M
2966,2024,SE,FT,Machine Learning Infrastructure Engineer,USD,148800,US,100,US,M
2967,2024,SE,FT,Lead Machine Learning Engineer,INR,95386,IN,50,IN,L
2968,2024,MI,FT,Machine Learning Engineer,GBP,128058,GB,50,GB,L
2969,2024,EN,FT,Data Scientist,USD,82000,US,0,US,L
2971,2024,MI,FT,Applied Machine Learning Scientist,USD,173000,US,50,US,M
2972,2024,SE,FT,Data Scientist,USD,203500,US,0,US,M
2973,2024,SE,FT,Data Scientist,USD,152000,US,0,US,M
2974,2024,SE,FT,Machine Learning Engineer,USD,186000,US,100,US,M
2975,2024,SE,FT,Machine Learning Engineer,USD,148800,US,100,US,M
2977,2024,MI,FT,Data Science Manager,USD,158000,US,100,US,M
2978,2024,MI,FT,Data Science Manager,USD,134000,US,100,US,M
2979,2024,SE,FT,Data Scientist,USD,170000,US,100,US,M
2980,2024,SE,FT,Data Scientist,USD,120000,US,100,US,M
2981,2024,EX,FT,Analytics Engineer,USD,200000,US,100,US,M
2982,2024,EX,FT,Analytics Engineer,USD,150000,US,100,US,M
2983,2024,SE,FT,Data Analyst,USD,216200,US,0,US,M
2984,2024,SE,FT,Data Analyst,USD,144100,US,0,US,M
2987,2024,SE,FT,ETL Developer,USD,250000,US,0,US,M
2988,2024,SE,FT,ETL Developer,USD,63000,US,0,US,M
2989,2024,SE,FT,Data Engineer,USD,135000,US,100,US,M
2990,2024,SE,FT,Data Engineer,USD,85000,US,100,US,M
2991,2024,SE,FT,Machine Learning Engineer,USD,135000,US,100,US,M
2992,2024,SE,FT,Machine Learning Engineer,USD,85000,US,100,US,M
2993,2024,SE,FT,Data Science Manager,USD,206000,US,100,US,M
2994,2024,SE,FT,Data Science Manager,USD,175100,US,100,US,M
2995,2024,SE,FT,Machine Learning Engineer,USD,189650,US,0,US,M
2996,2024,SE,FT,Machine Learning Engineer,USD,164996,US,0,US,M
2997,2024,SE,FT,Data Architect,USD,149040,US,100,US,M
2998,2024,SE,FT,Data Architect,USD,113900,US,100,US,M
2999,2024,SE,FT,Data Engineer,USD,154000,US,100,US,M
3000,2024,SE,FT,Data Engineer,USD,126000,US,100,US,M
3001,2024,SE,FT,Machine Learning Engineer,USD,200000,US,100,US,L
3002,2024,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,L
3003,2024,SE,FT,Data Engineer,USD,195700,US,0,US,M
3004,2024,SE,FT,Data Engineer,USD,130500,US,0,US,M
3005,2024,SE,FT,Analytics Engineer,USD,170000,US,100,US,M
3006,2024,SE,FT,Analytics Engineer,USD,135000,US,100,US,M
3007,2024,MI,FT,Data Engineer,GBP,98506,GB,0,GB,M
3008,2024,MI,FT,Data Engineer,GBP,73880,GB,0,GB,M
3009,2024,SE,FT,Data Analyst,USD,117000,US,100,US,M
3010,2024,SE,FT,Data Analyst,USD,99450,US,100,US,M
3013,2024,SE,FT,Machine Learning Engineer,USD,193900,US,0,US,M
3014,2024,SE,FT,Machine Learning Engineer,USD,129300,US,0,US,M
3015,2024,EN,FT,Machine Learning Engineer,GBP,55410,GB,100,GB,S
3016,2024,SE,FT,Data Analyst,GBP,86193,GB,0,GB,M
3017,2024,SE,FT,Data Analyst,GBP,61566,GB,0,GB,M
3018,2024,SE,FT,Data Analyst,USD,175000,US,100,US,M
3019,2024,SE,FT,Data Analyst,USD,130000,US,100,US,M
3020,2024,SE,FT,Data Engineer,USD,188100,US,0,US,M
3021,2024,SE,FT,Data Engineer,USD,139860,US,0,US,M
3022,2024,SE,FT,Machine Learning Engineer,USD,248700,US,0,US,M
3023,2024,SE,FT,Machine Learning Engineer,USD,167100,US,0,US,M
3024,2024,MI,FT,Data Analyst,INR,5723,IN,100,IN,S
3025,2024,SE,FT,Data Scientist,USD,123400,US,0,US,M
3026,2024,SE,FT,Data Scientist,USD,88100,US,0,US,M
3027,2024,MI,FT,BI Data Analyst,EUR,50432,DE,100,DE,S
3028,2024,SE,FT,Data Scientist,USD,245000,US,0,US,M
3029,2024,SE,FT,Data Scientist,USD,205000,US,0,US,M
3030,2024,SE,FT,Data Engineer,USD,141300,US,0,US,M
3031,2024,SE,FT,Data Engineer,USD,102100,US,0,US,M
3032,2024,SE,FT,Data Architect,USD,141300,US,0,US,M
3033,2024,SE,FT,Data Architect,USD,102100,US,0,US,M
3036,2024,MI,FT,Lead Data Scientist,GBP,61566,GB,50,GB,S
3037,2024,SE,FT,Data Architect,USD,250000,US,0,US,M
3038,2024,SE,FT,Data Architect,USD,63000,US,0,US,M
3039,2024,SE,FT,Data Science Manager,USD,189500,US,100,US,L
3040,2024,SE,FT,Data Science Manager,USD,140100,US,100,US,L
3041,2024,SE,FT,Data Engineer,USD,177600,US,100,US,L
3042,2024,SE,FT,Data Engineer,USD,131300,US,100,US,L
3043,2024,MI,FT,Data Engineer,USD,24000,US,0,US,M
3044,2024,MI,FT,Data Engineer,USD,24000,US,0,US,M
3045,2024,SE,FT,Data Engineer,USD,250000,US,0,US,M
3046,2024,SE,FT,Data Engineer,USD,63000,US,0,US,M
3047,2024,SE,FT,Machine Learning Engineer,USD,202900,US,100,US,L
3048,2024,SE,FT,Machine Learning Engineer,USD,131300,US,100,US,L
3049,2024,SE,FT,Data Engineer,USD,145000,US,100,US,M
3050,2024,SE,FT,Data Engineer,USD,115000,US,100,US,M
3051,2024,EN,FT,Machine Learning Engineer,USD,115000,US,50,US,L
3052,2024,MI,FT,Machine Learning Engineer,USD,193900,US,0,US,M
3053,2024,MI,FT,Machine Learning Engineer,USD,129300,US,0,US,M
3054,2024,SE,FT,Data Scientist,USD,180000,US,100,US,L
3055,2024,SE,FT,Data Scientist,USD,140000,US,100,US,L
3056,2024,MI,FT,Data Analyst,USD,216200,US,0,US,M
3057,2024,MI,FT,Data Analyst,USD,144100,US,0,US,M
3058,2024,SE,FT,Machine Learning Scientist,USD,216000,US,0,US,M
3059,2024,SE,FT,Machine Learning Scientist,USD,144000,US,0,US,M
3060,2024,EN,FT,Data Analyst,USD,150000,US,100,US,L
3061,2023,EN,FT,Machine Learning Research Engineer,INR,12171,IN,100,IN,M
3062,2024,MI,FT,Data Scientist,INR,53416,IN,100,ID,L
3064,2023,SE,FT,Cloud Data Architect,USD,250000,US,50,US,L
3066,2024,MI,FT,Data Scientist,GBP,131752,GB,100,GB,M
3068,2024,EX,FT,Data Science Manager,USD,260500,US,0,US,M
3069,2024,EX,FT,Data Science Manager,USD,175100,US,0,US,M
3070,2024,SE,FT,Data Engineer,USD,210000,US,100,US,M
3071,2024,SE,FT,Data Engineer,USD,100000,US,100,US,M
3072,2024,EN,FT,Data Analyst,USD,55000,US,100,US,S
3073,2024,MI,FT,Data Analyst,USD,130000,US,100,US,M
3074,2024,SE,FT,Applied Machine Learning Scientist,EUR,77119,FR,100,GB,L
3076,2024,MI,FL,Applied Machine Learning Scientist,INR,30523,IN,100,IN,S
3077,2024,SE,FT,Data Engineer,USD,206699,US,0,US,M
3078,2024,SE,FT,Data Engineer,USD,99100,US,0,US,M
3079,2024,MI,FT,Analytics Engineer,USD,200000,US,0,US,M
3080,2024,MI,FT,Analytics Engineer,USD,54000,US,0,US,M
3081,2024,SE,FT,Data Engineer,USD,250000,US,0,US,M
3082,2024,SE,FT,Data Engineer,USD,63000,US,0,US,M
3083,2024,SE,FT,Data Architect,USD,250000,US,0,US,M
3084,2024,SE,FT,Data Architect,USD,63000,US,0,US,M
3085,2024,SE,FT,Data Engineer,USD,250000,US,0,US,M
3086,2024,SE,FT,Data Engineer,USD,63000,US,0,US,M
3087,2024,EN,FT,Analytics Engineer,USD,130000,US,50,US,L
3088,2024,SE,FT,Data Engineer,USD,100000,US,0,US,L
3089,2024,SE,FT,Data Engineer,USD,80000,US,0,US,L
3090,2024,SE,FT,Data Scientist,USD,160000,US,0,US,L
3091,2024,SE,FT,Data Scientist,USD,100000,US,0,US,L
3092,2024,SE,FT,Data Specialist,USD,221300,US,100,US,L
3093,2024,SE,FT,Data Specialist,USD,148700,US,100,US,L
3094,2024,EN,FT,Machine Learning Engineer,USD,30000,GB,100,GB,L
3095,2024,EN,FT,Data Analyst,EUR,28368,FR,50,FR,M
3096,2024,MI,FT,Data Engineer,GBP,91118,GB,0,GB,M
3097,2024,MI,FT,Data Engineer,GBP,61566,GB,0,GB,M
3098,2024,MI,FT,Data Scientist,EUR,60938,DE,100,DE,S
3099,2024,SE,FT,Data Science Manager,USD,249260,US,0,US,M
3100,2024,SE,FT,Data Science Manager,USD,185400,US,0,US,M
3101,2024,SE,FT,Data Engineer,USD,170000,US,100,US,M
3102,2024,SE,FT,Data Engineer,USD,130000,US,100,US,M
3103,2024,MI,FT,Data Scientist,GBP,80036,GB,50,GB,M
3104,2024,SE,FT,Data Analyst,USD,128875,US,100,US,M
3105,2024,SE,FT,Data Analyst,USD,93700,US,100,US,M
3106,2024,SE,FT,Machine Learning Engineer,USD,180000,US,100,US,M
3107,2024,SE,FT,Machine Learning Engineer,USD,100000,US,100,US,M
3108,2024,SE,FT,Data Analyst,USD,136260,US,100,US,M
3109,2024,SE,FT,Data Analyst,USD,109280,US,100,US,M
3110,2024,SE,FT,Data Scientist,USD,160000,US,100,US,L
3111,2024,SE,FT,Data Scientist,USD,92000,US,100,US,L
3112,2024,SE,FT,Data Engineer,USD,200000,US,100,US,M
3113,2024,SE,FT,Data Engineer,USD,160000,US,100,US,M
3114,2024,MI,FT,Data Engineer,GBP,135446,GB,0,GB,M
3115,2024,MI,FT,Data Engineer,GBP,104663,GB,0,GB,M
3116,2024,SE,FT,Data Analyst,USD,117000,US,100,US,M
3117,2024,SE,FT,Data Analyst,USD,99450,US,100,US,M
3118,2024,EN,FT,Data Engineer,USD,129000,US,100,US,L
3119,2024,EN,FT,Data Engineer,USD,86000,US,100,US,L
3120,2022,EN,FT,Data Engineer,INR,13493,IN,100,IN,L
3121,2022,EN,FT,Data Engineer,INR,13493,IN,100,IN,L
3122,2024,SE,FT,Data Scientist,USD,160000,US,0,US,L
3123,2024,SE,FT,Data Scientist,USD,119300,US,0,US,L
3124,2024,SE,FT,Business Data Analyst,USD,100000,US,100,US,L
3127,2024,MI,FT,AI Scientist,USD,200000,US,100,US,M
3128,2024,EN,FT,Machine Learning Developer,USD,180000,US,100,US,L
3129,2024,MI,FT,Data Scientist,USD,153000,US,100,US,L
3130,2024,SE,FT,Data Engineer,USD,210000,US,100,US,M
3131,2024,SE,FT,Data Engineer,USD,100000,US,100,US,M
3132,2024,SE,FT,Data Analyst,USD,150075,US,100,US,M
3133,2024,SE,FT,Data Analyst,USD,110925,US,100,US,M
3135,2024,SE,FT,Data Scientist,USD,160000,US,100,US,L
3136,2024,SE,FT,Data Scientist,USD,92000,US,100,US,L
3137,2024,SE,FT,Machine Learning Engineer,USD,202900,US,100,US,L
3138,2024,SE,FT,Machine Learning Engineer,USD,131300,US,100,US,L
3141,2024,SE,FT,Data Engineer,USD,175000,US,100,US,M
3142,2024,SE,FT,Data Engineer,USD,135000,US,100,US,M
3144,2024,EN,FT,Machine Learning Engineer,USD,83000,US,0,US,L
3145,2024,MI,FT,Data Engineer,GBP,92350,GB,100,GB,M
3146,2024,MI,FT,Data Engineer,GBP,67723,GB,100,GB,M
3147,2024,SE,FT,Data Scientist,USD,186000,US,0,US,M
3148,2024,SE,FT,Data Scientist,USD,148800,US,0,US,M
3149,2024,SE,FT,Data Analyst,USD,112900,US,0,US,M
3150,2024,SE,FT,Data Analyst,USD,90320,US,0,US,M
3151,2024,SE,FT,ML Engineer,USD,240000,US,0,US,M
3152,2024,SE,FT,ML Engineer,USD,160000,US,0,US,M
3153,2024,SE,FT,Data Science Manager,USD,300000,US,100,US,M
3154,2024,SE,FT,Data Science Manager,USD,200000,US,100,US,M
3155,2024,MI,FT,Data Engineer,EUR,65666,DE,50,DE,S
3156,2024,MI,FT,AI Scientist,USD,200000,IN,100,US,L
3157,2024,MI,FT,Machine Learning Engineer,GBP,116976,GB,0,GB,M
3158,2024,MI,FT,Machine Learning Engineer,GBP,92350,GB,0,GB,M
3159,2024,MI,FT,AI Scientist,USD,120000,US,0,US,M
3160,2024,SE,FT,Data Analyst,USD,112900,US,100,US,M
3161,2024,SE,FT,Data Analyst,USD,90320,US,100,US,M
3162,2024,SE,FT,Data Analytics Manager,USD,145000,US,100,US,M
3163,2024,SE,FT,Data Analytics Manager,USD,105400,US,100,US,M
3164,2022,EN,FT,Data Scientist,EUR,49268,DE,0,DE,S
3165,2024,MI,FT,Data Engineer,GBP,110820,GB,0,GB,M
3166,2024,MI,FT,Data Engineer,GBP,92350,GB,0,GB,M
3167,2024,SE,FT,Data Scientist,USD,215300,US,100,US,L
3168,2024,SE,FT,Data Scientist,USD,158200,US,100,US,L
3169,2024,SE,FT,Data Engineer,USD,209100,US,100,US,L
3170,2024,SE,FT,Data Engineer,USD,154600,US,100,US,L
3171,2024,SE,FT,Data Analyst,USD,115934,US,0,US,M
3172,2024,SE,FT,Data Analyst,USD,81666,US,0,US,M
3173,2024,SE,FT,Data Engineer,USD,175000,US,100,US,M
3174,2024,SE,FT,Data Engineer,USD,155000,US,100,US,M
3175,2024,MI,FT,Machine Learning Engineer,EUR,84053,FR,100,DE,M
3176,2024,SE,FT,Data Analyst,USD,164000,US,0,US,M
3177,2024,SE,FT,Data Analyst,USD,132000,US,0,US,M
3178,2024,SE,FT,Data Scientist,USD,170000,US,100,US,M
3179,2024,SE,FT,Data Scientist,USD,123000,US,100,US,M
3180,2024,SE,FT,Machine Learning Engineer,USD,189650,US,0,US,M
3181,2024,SE,FT,Machine Learning Engineer,USD,164996,US,0,US,M
3184,2024,EX,FT,Lead Data Engineer,CAD,115222,CA,100,CA,S
3185,2024,SE,FT,Data Engineer,USD,165400,US,100,US,M
3186,2024,SE,FT,Data Engineer,USD,132320,US,100,US,M
3187,2024,SE,FT,Data Architect,USD,208775,US,100,US,M
3188,2024,SE,FT,Data Architect,USD,147800,US,100,US,M
3189,2024,SE,FT,Data Engineer,USD,136994,US,100,US,M
3190,2024,SE,FT,Data Engineer,USD,101570,US,100,US,M
3191,2024,SE,FT,Data Analyst,USD,128875,US,100,US,M
3192,2024,SE,FT,Data Analyst,USD,93700,US,100,US,M
3193,2024,EX,FT,Head of Machine Learning,INR,76309,IN,50,IN,L
3194,2024,EN,FT,Machine Learning Engineer,GBP,35093,GB,100,GB,L
3195,2024,SE,FT,Data Engineer,USD,183600,US,100,US,L
3196,2024,SE,FT,Data Engineer,USD,100800,US,100,US,L
3197,2024,MI,FT,Data Analyst,GBP,49253,GB,100,GB,M
3198,2024,MI,FT,Data Analyst,GBP,36940,GB,100,GB,M
3199,2024,MI,FT,Data Analyst,EUR,42026,ES,100,ES,M
3200,2024,MI,FT,Data Analyst,EUR,31520,ES,100,ES,M
3201,2024,MI,FT,Data Engineer,EUR,84053,ES,100,ES,M
3202,2024,MI,FT,Data Engineer,EUR,73546,ES,100,ES,M
3203,2024,MI,FT,Data Engineer,GBP,98506,GB,100,GB,M
3204,2024,MI,FT,Data Engineer,GBP,86193,GB,100,GB,M
3207,2024,SE,FT,Machine Learning Engineer,USD,189650,US,0,US,M
3208,2024,SE,FT,Machine Learning Engineer,USD,164996,US,0,US,M
3211,2024,MI,FT,Data Engineer,GBP,92350,GB,100,GB,M
3212,2024,MI,FT,Data Engineer,GBP,73880,GB,100,GB,M
3213,2024,SE,FT,Data Scientist,USD,215300,US,0,US,L
3214,2024,SE,FT,Data Scientist,USD,140400,US,0,US,L
3215,2024,MI,FT,Data Engineer,EUR,63040,ES,100,ES,M
3216,2024,MI,FT,Data Engineer,EUR,47280,ES,100,ES,M
3217,2024,SE,FT,Data Scientist,USD,260000,US,100,US,M
3218,2024,SE,FT,Data Scientist,USD,180000,US,100,US,M
3219,2024,MI,FT,Data Scientist,GBP,67723,GB,0,GB,M
3220,2024,MI,FT,Data Scientist,GBP,43096,GB,0,GB,M
3223,2024,MI,FT,Data Engineer,GBP,73880,GB,100,GB,M
3224,2024,MI,FT,Data Engineer,GBP,55410,GB,100,GB,M
